[12-Apr-2021 09:46:13 UTC] PHP Notice:  Undefined property: WP_Error::$term_id in D:\xampp\htdocs\headcapital.com\wp-content\themes\headcapital\header.php on line 105
[12-Apr-2021 09:46:13 UTC] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in D:\xampp\htdocs\headcapital.com\wp-content\themes\headcapital\header.php on line 111
[12-Apr-2021 09:46:13 UTC] PHP Notice:  Trying to access array offset on value of type bool in D:\xampp\htdocs\headcapital.com\wp-content\themes\headcapital\header.php on line 112
[12-Apr-2021 09:46:13 UTC] PHP Notice:  Trying to get property 'type_label' of non-object in D:\xampp\htdocs\headcapital.com\wp-content\themes\headcapital\header.php on line 112
[12-Apr-2021 09:46:13 UTC] PHP Notice:  Trying to access array offset on value of type bool in D:\xampp\htdocs\headcapital.com\wp-content\themes\headcapital\header.php on line 112
[12-Apr-2021 09:46:13 UTC] PHP Notice:  Trying to get property 'type_label' of non-object in D:\xampp\htdocs\headcapital.com\wp-content\themes\headcapital\header.php on line 112
[12-Apr-2021 09:46:13 UTC] PHP Notice:  Trying to access array offset on value of type bool in D:\xampp\htdocs\headcapital.com\wp-content\themes\headcapital\header.php on line 112
[12-Apr-2021 09:46:13 UTC] PHP Notice:  Trying to get property 'menu_item_parent' of non-object in D:\xampp\htdocs\headcapital.com\wp-content\themes\headcapital\header.php on line 112
[12-Apr-2021 09:46:13 UTC] PHP Notice:  Trying to access array offset on value of type bool in D:\xampp\htdocs\headcapital.com\wp-content\themes\headcapital\header.php on line 112
[12-Apr-2021 09:46:13 UTC] PHP Notice:  Trying to get property 'type_label' of non-object in D:\xampp\htdocs\headcapital.com\wp-content\themes\headcapital\header.php on line 112
[12-Apr-2021 09:46:13 UTC] PHP Notice:  Trying to access array offset on value of type bool in D:\xampp\htdocs\headcapital.com\wp-content\themes\headcapital\header.php on line 115
[12-Apr-2021 09:46:13 UTC] PHP Notice:  Trying to get property 'url' of non-object in D:\xampp\htdocs\headcapital.com\wp-content\themes\headcapital\header.php on line 115
[12-Apr-2021 09:46:13 UTC] PHP Notice:  Trying to access array offset on value of type bool in D:\xampp\htdocs\headcapital.com\wp-content\themes\headcapital\header.php on line 115
